,0.0189198084661,-3.96754583876
patron,2.65429411702e-06,-12.8393318079

sir,2.12343529362e-05,-10.7598902662

long-banned,2.65429411702e-06,-12.8393318079

siv,1.59257647021e-05,-11.0475723387

sit,2.38886470532e-05,-10.6421072306

tamper,2.65429411702e-06,-12.8393318079

six,0.000204380647011,-8.49552638606

traders,5.30858823405e-06,-12.1461846274

brian,3.98144117553e-05,-10.1312816068

least-likely,2.65429411702e-06,-12.8393318079

andrade,1.32714705851e-05,-11.2298938955

sid,2.65429411702e-06,-12.8393318079

slamming,2.65429411702e-06,-12.8393318079

instead,0.000175183411723,-8.64967706589

sim,2.65429411702e-06,-12.8393318079

blustery,2.65429411702e-06,-12.8393318079

maternal,5.83944705745e-05,-9.74828935456

demonstrates,2.12343529362e-05,-10.7598902662

immersed,1.06171764681e-05,-11.4530374468

counter-intuitive,2.65429411702e-06,-12.8393318079

impulsive,5.30858823405e-06,-12.1461846274

abuse,1.32714705851e-05,-11.2298938955

light,0.000674190705724,-7.3019975409

honestly,2.65429411702e-06,-12.8393318079

mcgill,5.30858823405e-06,-12.1461846274

nasopharynx,2.65429411702e-06,-12.8393318079

pulsed,2.65429411702e-06,-12.8393318079

tropics,3.45058235213e-05,-10.2743824505

ee-ris,2.65429411702e-06,-12.8393318079

13-,2.65429411702e-06,-12.8393318079

132,2.65429411702e-06,-12.8393318079

130,1.06171764681e-05,-11.4530374468

137,1.06171764681e-05,-11.4530374468

135,5.30858823405e-06,-12.1461846274

139,5.30858823405e-06,-12.1461846274

138,2.65429411702e-06,-12.8393318079

horizontally,5.30858823405e-06,-12.1461846274

longitudinal,2.65429411702e-06,-12.8393318079

coughlan,1.32714705851e-05,-11.2298938955

restrain,2.65429411702e-06,-12.8393318079

underpin,5.30858823405e-06,-12.1461846274

clusters,5.04315882234e-05,-9.89489282875

carole,5.30858823405e-06,-12.1461846274

freeman,2.65429411702e-06,-12.8393318079

citrus,5.30858823405e-06,-12.1461846274

wolfgang,2.65429411702e-06,-12.8393318079

material,0.000257466529351,-8.26462082941

oranges,2.65429411702e-06,-12.8393318079

microcephaly,1.32714705851e-05,-11.2298938955

flee,1.32714705851e-05,-11.2298938955

worlds,2.12343529362e-05,-10.7598902662

ratatouille,1.06171764681e-05,-11.4530374468

feast,2.65429411702e-06,-12.8393318079

billy,5.30858823405e-06,-12.1461846274

rockets,2.65429411702e-06,-12.8393318079

bills,2.65429411702e-06,-12.8393318079

thoth,2.65429411702e-06,-12.8393318079

bonobo,2.65429411702e-06,-12.8393318079

sidrón,2.65429411702e-06,-12.8393318079

8-,2.65429411702e-06,-12.8393318079

related,0.000209689235245,-8.46988395545

magnirostris,1.06171764681e-05,-11.4530374468

88,7.96288235107e-06,-11.7407195192

89,5.30858823405e-06,-12.1461846274

interplay,2.65429411702e-06,-12.8393318079

82,5.30858823405e-06,-12.1461846274

relates,1.59257647021e-05,-11.0475723387

zaire,5.30858823405e-06,-12.1461846274

low-carbohydrate,7.96288235107e-06,-11.7407195192

86,5.30858823405e-06,-12.1461846274

shearing,1.32714705851e-05,-11.2298938955

84,1.32714705851e-05,-11.2298938955

85,1.85800588192e-05,-10.8934216589

irritability,5.30858823405e-06,-12.1461846274

frontier,5.30858823405e-06,-12.1461846274

fang-like,2.65429411702e-06,-12.8393318079

behaviours,4.51229999894e-05,-10.0061184639

supports,7.16659411596e-05,-9.54349494191

mini-planetary,2.65429411702e-06,-12.8393318079

faulting,2.65429411702e-06,-12.8393318079

philip,1.85800588192e-05,-10.8934216589

microphone,2.65429411702e-06,-12.8393318079

repairing,5.30858823405e-06,-12.1461846274

river,0.000140677588202,-8.86903989436

plasticisers,2.65429411702e-06,-12.8393318079

latitudes,1.59257647021e-05,-11.0475723387

rintoul,1.32714705851e-05,-11.2298938955

birthday,5.30858823405e-06,-12.1461846274

ltd,2.65429411702e-06,-12.8393318079

co-founded,2.65429411702e-06,-12.8393318079

echo,2.65429411702e-06,-12.8393318079

choose,9.55545882128e-05,-9.25581286946

co-founder,2.65429411702e-06,-12.8393318079

psychotism,2.65429411702e-06,-12.8393318079

ground-scanning,2.65429411702e-06,-12.8393318079

publication,6.37030588085e-05,-9.66127797757

their,0.00336564494038,-5.69413567292

embryology,2.65429411702e-06,-12.8393318079

boil,2.65429411702e-06,-12.8393318079

shell,5.30858823405e-05,-9.84359953436

shelf,3.45058235213e-05,-10.2743824505

reversed,2.12343529362e-05,-10.7598902662

reflecting,1.85800588192e-05,-10.8934216589

july,4.77772941064e-05,-9.94896005002

20-year,2.65429411702e-06,-12.8393318079

congenital,7.96288235107e-06,-11.7407195192

isolation,7.96288235107e-06,-11.7407195192

rarity,2.65429411702e-06,-12.8393318079

savouring,2.65429411702e-06,-12.8393318079

seb,1.59257647021e-05,-11.0475723387

safeguarded,2.65429411702e-06,-12.8393318079

capitalising,2.65429411702e-06,-12.8393318079

poxviruses,2.65429411702e-06,-12.8393318079

30-day-old,2.65429411702e-06,-12.8393318079

claw-shaped,2.65429411702e-06,-12.8393318079

compressing,2.65429411702e-06,-12.8393318079

catholic,1.32714705851e-05,-11.2298938955

hopfield,1.85800588192e-05,-10.8934216589

angle,4.77772941064e-05,-9.94896005002

rearranged,2.65429411702e-06,-12.8393318079

branched,1.06171764681e-05,-11.4530374468

which,0.00317188146984,-5.75343034355

colour-changing,2.65429411702e-06,-12.8393318079

synchronising,2.65429411702e-06,-12.8393318079

markwardt,2.65429411702e-06,-12.8393318079

left-eye,2.65429411702e-06,-12.8393318079

clash,5.30858823405e-06,-12.1461846274

petrol,2.38886470532e-05,-10.6421072306

backswimmers,1.06171764681e-05,-11.4530374468

cracking,7.96288235107e-06,-11.7407195192

class,4.51229999894e-05,-10.0061184639

deccan,2.65429411702e-06,-12.8393318079

fowler,2.65429411702e-05,-10.5367467149

bulging,2.65429411702e-06,-12.8393318079

chances,4.51229999894e-05,-10.0061184639

sceptical,1.85800588192e-05,-10.8934216589

chanced,2.65429411702e-06,-12.8393318079

naturalistic,2.65429411702e-06,-12.8393318079

surroundings,2.12343529362e-05,-10.7598902662

micron,2.65429411702e-06,-12.8393318079

septicaemia,2.65429411702e-06,-12.8393318079

watching,6.37030588085e-05,-9.66127797757

milby,5.30858823405e-06,-12.1461846274

different-sized,2.65429411702e-06,-12.8393318079

chips,8.22831176277e-05,-9.40534460343

belts,5.30858823405e-06,-12.1461846274

12384,2.65429411702e-06,-12.8393318079

affluent,2.65429411702e-06,-12.8393318079

insectivorous,2.65429411702e-06,-12.8393318079

clubbers,1.06171764681e-05,-11.4530374468

queries,2.12343529362e-05,-10.7598902662

liquidators,5.30858823405e-06,-12.1461846274

deceived,2.65429411702e-06,-12.8393318079

inventive,2.65429411702e-06,-12.8393318079

carbonated,2.65429411702e-06,-12.8393318079

acquired,1.06171764681e-05,-11.4530374468

module,5.30858823405e-06,-12.1461846274

geometrically,5.30858823405e-06,-12.1461846274

zing,2.65429411702e-06,-12.8393318079

timbs,7.96288235107e-06,-11.7407195192

dls,7.96288235107e-06,-11.7407195192

hard-to-detect,2.65429411702e-06,-12.8393318079

frustrated,5.30858823405e-06,-12.1461846274

publishers,7.96288235107e-06,-11.7407195192

agencies,4.24687058724e-05,-10.0667430857

duane,2.65429411702e-06,-12.8393318079

deterministic,5.30858823405e-06,-12.1461846274

ames,7.96288235107e-06,-11.7407195192

amer,2.65429411702e-06,-12.8393318079

swift,5.30858823405e-05,-9.84359953436

redbacks,1.32714705851e-05,-11.2298938955

sewerage,2.65429411702e-06,-12.8393318079

epidemics,2.65429411702e-06,-12.8393318079

utilising,2.65429411702e-06,-12.8393318079

auctions,2.65429411702e-06,-12.8393318079

sequenced,1.59257647021e-05,-11.0475723387

yiqi,2.65429411702e-06,-12.8393318079

three-week,2.65429411702e-06,-12.8393318079

walk,8.75917058617e-05,-9.34282424645

sequences,4.24687058724e-05,-10.0667430857

trays,2.65429411702e-06,-12.8393318079

bead-like,2.65429411702e-06,-12.8393318079

hindu,2.65429411702e-06,-12.8393318079

gigapascals,2.65429411702e-06,-12.8393318079

counterculture,2.65429411702e-06,-12.8393318079

mike,2.65429411702e-05,-10.5367467149

beatrice,2.65429411702e-06,-12.8393318079

nickel,7.96288235107e-06,-11.7407195192

ewan,2.65429411702e-06,-12.8393318079

sawafi,5.30858823405e-06,-12.1461846274

overturn,5.30858823405e-06,-12.1461846274

present,0.000201726352894,-8.50859846763

abandoned,2.65429411702e-05,-10.5367467149

unlike,0.000100863176447,-9.20174564819

overuse,2.65429411702e-06,-12.8393318079

mutant,2.12343529362e-05,-10.7598902662

harvard-smithsonian,2.65429411702e-06,-12.8393318079

drips,2.65429411702e-06,-12.8393318079

filamentous,2.65429411702e-06,-12.8393318079

audiences,2.65429411702e-06,-12.8393318079

peloponnese,2.65429411702e-06,-12.8393318079

unite,2.65429411702e-06,-12.8393318079

inca,2.65429411702e-06,-12.8393318079

inch,5.30858823405e-06,-12.1461846274

gets,7.16659411596e-05,-9.54349494191

chlorofluorocarbons,7.96288235107e-06,-11.7407195192

tomatoes,5.30858823405e-06,-12.1461846274

outcast,5.30858823405e-06,-12.1461846274

automation,5.30858823405e-06,-12.1461846274

student,0.0001247518235,-8.9891842062

whale,9.29002940958e-05,-9.28398374643

collar,2.65429411702e-06,-12.8393318079

celtic,2.65429411702e-06,-12.8393318079

rumyantseva,2.65429411702e-06,-12.8393318079

banded,2.65429411702e-06,-12.8393318079

utrecht,5.30858823405e-06,-12.1461846274

gutted,2.65429411702e-06,-12.8393318079

spectator,7.96288235107e-06,-11.7407195192

firstly,2.65429411702e-06,-12.8393318079

realised,2.65429411702e-05,-10.5367467149

ascherio,7.96288235107e-06,-11.7407195192

obtain,2.65429411702e-05,-10.5367467149

commercial-in-confidence,2.65429411702e-06,-12.8393318079

sarcoidosis,2.65429411702e-06,-12.8393318079

biologist,5.57401764575e-05,-9.79480937019

toilets,2.65429411702e-06,-12.8393318079

smita,2.65429411702e-06,-12.8393318079

consoli,2.65429411702e-06,-12.8393318079

smith,6.10487646915e-05,-9.70383759199

attractive,2.38886470532e-05,-10.6421072306

unprecedented,3.45058235213e-05,-10.2743824505

frieze,2.65429411702e-06,-12.8393318079

leon,5.30858823405e-06,-12.1461846274

sugar-cube,2.65429411702e-06,-12.8393318079

denser,7.96288235107e-06,-11.7407195192

coincidence,5.30858823405e-06,-12.1461846274

miami,5.30858823405e-06,-12.1461846274

tennyson,7.96288235107e-06,-11.7407195192

corners,1.06171764681e-05,-11.4530374468

sfumato,1.06171764681e-05,-11.4530374468

scared,7.96288235107e-06,-11.7407195192

scottish,2.65429411702e-06,-12.8393318079

ventilated,5.30858823405e-06,-12.1461846274

1790,2.65429411702e-06,-12.8393318079

export,5.30858823405e-06,-12.1461846274

dermatology,1.06171764681e-05,-11.4530374468

scares,2.65429411702e-06,-12.8393318079

14th,2.65429411702e-06,-12.8393318079

kleiner,2.38886470532e-05,-10.6421072306

campfire,2.65429411702e-06,-12.8393318079

ocirc,5.30858823405e-06,-12.1461846274

carpio,2.65429411702e-06,-12.8393318079

clutter,7.96288235107e-06,-11.7407195192

epidemiology,1.32714705851e-05,-11.2298938955

asinina,2.65429411702e-06,-12.8393318079

fluorescent,7.96288235107e-06,-11.7407195192

testosterone,5.30858823405e-05,-9.84359953436

linger,5.30858823405e-06,-12.1461846274

grand-daddy,2.65429411702e-06,-12.8393318079

universe,0.000201726352894,-8.50859846763

monthly,5.30858823405e-06,-12.1461846274

camels,1.06171764681e-05,-11.4530374468

sweat,5.30858823405e-06,-12.1461846274

chocoholics,2.65429411702e-06,-12.8393318079

unsustainable,5.30858823405e-06,-12.1461846274

cocker,1.85800588192e-05,-10.8934216589

aspherical,5.30858823405e-06,-12.1461846274

van,6.63573529256e-05,-9.62045598305

40-year-old,2.65429411702e-06,-12.8393318079

*,2.65429411702e-05,-10.5367467149

dynamite,2.65429411702e-06,-12.8393318079

mycologists,2.65429411702e-06,-12.8393318079

relman,5.30858823405e-06,-12.1461846274

tasked,2.65429411702e-06,-12.8393318079

teaming,2.65429411702e-06,-12.8393318079

squeeze,1.59257647021e-05,-11.0475723387

kipunji,1.59257647021e-05,-11.0475723387

made,0.000692770764543,-7.27481140059

tactics,1.06171764681e-05,-11.4530374468

mada,2.65429411702e-06,-12.8393318079

whether,0.000581290411628,-7.4502600781

belot,7.96288235107e-06,-11.7407195192

below,9.82088823298e-05,-9.22841389527

belov,2.65429411702e-05,-10.5367467149

ruling,2.38886470532e-05,-10.6421072306

fire-friendly,2.65429411702e-06,-12.8393318079

stirring,2.65429411702e-06,-12.8393318079

unfolding,2.65429411702e-06,-12.8393318079

jenny,7.96288235107e-06,-11.7407195192

inadequate,7.96288235107e-06,-11.7407195192

eco-housing,2.65429411702e-06,-12.8393318079

computer-mediated,2.65429411702e-06,-12.8393318079

mya,2.65429411702e-06,-12.8393318079

subtropical,2.65429411702e-06,-12.8393318079

permeability,2.65429411702e-05,-10.5367467149

trailing,1.06171764681e-05,-11.4530374468

rowelli,2.65429411702e-06,-12.8393318079

mutual,2.65429411702e-06,-12.8393318079

violence-plagued,2.65429411702e-06,-12.8393318079

calibration,5.30858823405e-06,-12.1461846274

pickings,2.65429411702e-06,-12.8393318079

abigail,2.65429411702e-06,-12.8393318079

under-20,2.65429411702e-06,-12.8393318079

toured,5.30858823405e-06,-12.1461846274

clicks,5.30858823405e-06,-12.1461846274

frustrate,2.65429411702e-06,-12.8393318079

socialising,5.30858823405e-06,-12.1461846274

margaret,1.32714705851e-05,-11.2298938955

earth-moving,2.65429411702e-06,-12.8393318079

incurred,2.65429411702e-06,-12.8393318079

ranks,5.30858823405e-06,-12.1461846274

coincidentally,5.30858823405e-06,-12.1461846274

gorham,7.96288235107e-06,-11.7407195192

firestorm,2.65429411702e-06,-12.8393318079

richardson,5.30858823405e-06,-12.1461846274

semi-opaque,2.65429411702e-06,-12.8393318079

lori,2.65429411702e-06,-12.8393318079

lore,2.65429411702e-06,-12.8393318079

lord,1.85800588192e-05,-10.8934216589

herbicide,1.06171764681e-05,-11.4530374468

two-edge,2.65429411702e-06,-12.8393318079

tribology,2.65429411702e-06,-12.8393318079

hormone,6.63573529256e-05,-9.62045598305

hacked,2.65429411702e-06,-12.8393318079

dikika,2.65429411702e-06,-12.8393318079

pardoe,7.96288235107e-06,-11.7407195192

chemosensory,2.65429411702e-06,-12.8393318079

microbe,1.59257647021e-05,-11.0475723387

experimentally,7.96288235107e-06,-11.7407195192

elevations,1.06171764681e-05,-11.4530374468

scholar,1.32714705851e-05,-11.2298938955

nissim,2.65429411702e-06,-12.8393318079

tired,1.32714705851e-05,-11.2298938955

pulse,3.71601176383e-05,-10.2002744783

elegant,5.30858823405e-06,-12.1461846274

second,0.000249503647,-8.29603702564

attended,1.06171764681e-05,-11.4530374468

her2,2.65429411702e-06,-12.8393318079

contributed,3.45058235213e-05,-10.2743824505

fingers,3.98144117553e-05,-10.1312816068

contributes,1.85800588192e-05,-10.8934216589

specialist,2.91972352872e-05,-10.4414365351

hero,1.32714705851e-05,-11.2298938955

intellects,2.65429411702e-06,-12.8393318079

reporter,2.65429411702e-06,-12.8393318079

sunspot,1.32714705851e-05,-11.2298938955

here,0.000156603352904,-8.76179436401

herd,2.65429411702e-06,-12.8393318079

reported,0.000278700882287,-8.18537145776

chassis,2.65429411702e-06,-12.8393318079

culling,5.30858823405e-06,-12.1461846274

reports,0.000185800588192,-8.59083656587

nano-level,2.65429411702e-06,-12.8393318079

graffitists,2.65429411702e-06,-12.8393318079

134340,2.38886470532e-05,-10.6421072306

classification,1.59257647021e-05,-11.0475723387

ground,0.000130060411734,-8.9475115098

koji,2.65429411702e-06,-12.8393318079

brought,7.43202352766e-05,-9.50712729774

sizeable,2.65429411702e-06,-12.8393318079

unit,5.30858823405e-05,-9.84359953436

chesebro,5.30858823405e-06,-12.1461846274

marketers,2.65429411702e-06,-12.8393318079

passport,5.30858823405e-06,-12.1461846274

until,0.000334441058745,-8.00304990096

vassanelli,7.96288235107e-06,-11.7407195192

range-limiting,2.65429411702e-06,-12.8393318079

holy,7.96288235107e-06,-11.7407195192

brings,2.12343529362e-05,-10.7598902662

99,2.65429411702e-06,-12.8393318079

glass,6.37030588085e-05,-9.66127797757

menaced,2.65429411702e-06,-12.8393318079

91,2.65429411702e-06,-12.8393318079

90,6.90116470426e-05,-9.58123526989

hole,0.000122097529383,-9.01069041143

hold,6.10487646915e-05,-9.70383759199

95,2.65429411702e-05,-10.5367467149

97,7.96288235107e-06,-11.7407195192

96,1.59257647021e-05,-11.0475723387

self-styled,2.65429411702e-06,-12.8393318079

launch-on-need,2.65429411702e-06,-12.8393318079

temperatures,0.000233577882298,-8.36199499344

sweeter,5.30858823405e-06,-12.1461846274

concepts,3.98144117553e-05,-10.1312816068

leonhardt,2.65429411702e-06,-12.8393318079

gargantuan,2.65429411702e-06,-12.8393318079

hof,2.65429411702e-06,-12.8393318079

hod,2.65429411702e-06,-12.8393318079

hoc,2.12343529362e-05,-10.7598902662

knows,4.77772941064e-05,-9.94896005002

dimple,2.65429411702e-06,-12.8393318079

drying,1.59257647021e-05,-11.0475723387

revisit,2.65429411702e-06,-12.8393318079

how,0.00143331882319,-6.54776266836

hot,0.000119443235266,-9.03266931814

significance,1.85800588192e-05,-10.8934216589

symposium,1.32714705851e-05,-11.2298938955

classify,2.65429411702e-06,-12.8393318079

beauty,5.30858823405e-06,-12.1461846274

funny,2.65429411702e-05,-10.5367467149

gottesman,1.06171764681e-05,-11.4530374468

helsinki,2.65429411702e-06,-12.8393318079

youths,2.65429411702e-06,-12.8393318079

headquarters,2.65429411702e-06,-12.8393318079

presiding,2.65429411702e-06,-12.8393318079

thunderclouds,5.30858823405e-06,-12.1461846274

barnes,5.30858823405e-06,-12.1461846274

7180,2.65429411702e-06,-12.8393318079

democratic,1.32714705851e-05,-11.2298938955

feedback,1.06171764681e-05,-11.4530374468

antisense,1.06171764681e-05,-11.4530374468

synaesthetic,2.65429411702e-06,-12.8393318079

fidelity,5.30858823405e-06,-12.1461846274

rotstayn,7.96288235107e-06,-11.7407195192

shorter,3.18515294043e-05,-10.3544251581

backpack,5.30858823405e-06,-12.1461846274

natasha,2.65429411702e-06,-12.8393318079

eelco,2.65429411702e-06,-12.8393318079

grievous,2.65429411702e-06,-12.8393318079

lambert,7.96288235107e-06,-11.7407195192

fluoroquinolone,5.30858823405e-06,-12.1461846274

photosynthetic,2.65429411702e-06,-12.8393318079

die-offs,2.65429411702e-06,-12.8393318079

pangandaran,5.30858823405e-06,-12.1461846274

debus,1.06171764681e-05,-11.4530374468

armoured,2.65429411702e-06,-12.8393318079

spotless,2.65429411702e-06,-12.8393318079

whim,2.65429411702e-06,-12.8393318079

snakes,4.51229999894e-05,-10.0061184639

concord,2.65429411702e-06,-12.8393318079

spider,5.04315882234e-05,-9.89489282875

contracting,1.06171764681e-05,-11.4530374468

contant,2.65429411702e-06,-12.8393318079

whip,1.32714705851e-05,-11.2298938955

dodds,2.65429411702e-06,-12.8393318079

shutdowns,2.65429411702e-06,-12.8393318079

trending,2.65429411702e-06,-12.8393318079

centaurs,2.65429411702e-06,-12.8393318079

tianjin,2.65429411702e-06,-12.8393318079

2300,5.30858823405e-06,-12.1461846274

centauri,2.65429411702e-06,-12.8393318079

vapourised,2.65429411702e-06,-12.8393318079

jennie,5.30858823405e-06,-12.1461846274

grapes,7.96288235107e-06,-11.7407195192

ate,4.24687058724e-05,-10.0667430857

shelves,1.32714705851e-05,-11.2298938955

musicians,6.37030588085e-05,-9.66127797757

iceman,1.32714705851e-05,-11.2298938955

wobbling,2.65429411702e-06,-12.8393318079

zikmund-fisher,1.06171764681e-05,-11.4530374468

trillion,2.91972352872e-05,-10.4414365351
